linkid,Average_Daily_SeniorPopulation_Travelling,distance_to_city_center,new_loc,avg_elevation,range_elevation
1170739147,13446.935726,761.0,"[(41.15344, -8.60347), (41.15404, -8.60324)]",134.5,5.0
1170739148,2962.2212259999997,1977.0,"[(41.16046, -8.59231), (41.16052, -8.592279999999999)]",152.0,0.0
1170739149,17233.388316999997,1983.0,"[(41.16052, -8.59228), (41.1607, -8.592170000000001), (41.16082, -8.592100000000002)]",152.66666666666666,1.0
1170739209,11348.771298,1243.0,"[(41.15369, -8.59719), (41.153729999999996, -8.59694)]",116.5,3.0
1170739210,3541.704597,1265.0,"[(41.15373, -8.59694), (41.153740000000006, -8.59684)]",118.5,1.0
1170739211,166.162556,2655.0,"[(41.16559, -8.58729), (41.165600000000005, -8.58747)]",144.0,2.0
1170739212,498.487668,2641.0,"[(41.1656, -8.58747), (41.16567, -8.58778)]",147.0,4.0
1170739214,1741.6737669999998,930.0,"[(41.14698, -8.60046), (41.14728, -8.59982)]",99.0,4.0
1170739216,9562.181479,1663.0,"[(41.15741, -8.59407), (41.15762, -8.59395)]",132.5,1.0
1170739217,17945.655088,583.0,"[(41.15094, -8.60426), (41.15137, -8.60427), (41.15161, -8.60418)]",117.0,10.0
1170739218,18642.092081000003,613.0,"[(41.15161, -8.60418), (41.15329, -8.60353)]",126.5,9.0
1170739413,14899.242525,2180.0,"[(41.16747, -8.62275), (41.16751, -8.62201), (41.1675, -8.62169)]",106.33333333333331,2.0
1170739414,9748.203289,2169.0,"[(41.16749, -8.62141), (41.167500000000004, -8.62169)]",108.0,2.0
1170739485,664.650224,3293.0,"[(41.15731, -8.64888), (41.157560000000004, -8.64905)]",45.0,0.0
1170739486,1575.511211,3314.0,"[(41.15756, -8.64905), (41.15801, -8.649420000000001)]",48.5,7.0
1170739487,1717.0130789999998,2249.0,"[(41.16732, -8.62408), (41.167379999999994, -8.62385)]",103.5,1.0
1170739488,4043.2888639999996,2244.0,"[(41.16738, -8.62385), (41.16744, -8.623579999999999)]",104.5,1.0
1170739721,303.620329,2043.0,"[(41.15797, -8.63268), (41.15802, -8.63273)]",87.5,1.0
1170739743,996.975336,332.0,"[(41.15169, -8.61384), (41.151740000000004, -8.61383)]",110.0,0.0
1170739744,16872.098135,335.0,"[(41.15174, -8.61383), (41.152879999999996, -8.61358)]",110.5,1.0
1170804117,664.650224,13093.0,"[(41.26756, -8.61398), (41.26751, -8.61373), (41.26749, -8.6135), (41.26757, -8.61346)]",88.2,1.0
1170804118,664.650224,13101.0,"[(41.26756, -8.61398), (41.267570000000006, -8.6142), (41.26771000000001, -8.61431)]",89.5,1.0
1170811205,227.71524700000003,13168.0,"[(41.26061, -8.55579), (41.26061, -8.55572), (41.26063, -8.55536)]",112.0,0.0
1170816140,2658.600897,12260.0,"[(41.25989, -8.61781), (41.25992, -8.61762)]",116.0,0.0
1170816141,996.975336,12263.0,"[(41.25992, -8.61762), (41.25996, -8.617420000000001)]",116.5,1.0
1170817168,4209.45142,622.0,"[(41.14806, -8.61813), (41.14823, -8.61818)]",82.0,2.0
1170817170,5760.301943,623.0,"[(41.14793, -8.61809), (41.14806, -8.61813)]",83.0,0.0
1171072188,1661.6255609999998,11334.0,"[(41.23477, -8.68546), (41.23486, -8.68556), (41.235, -8.68577), (41.23512, -8.68596), (41.235170000000004, -8.68601), (41.23548, -8.68611), (41.23565, -8.68616)]",62.42857142857143,2.0
1171072189,664.650224,11448.0,"[(41.23565, -8.68616), (41.2358, -8.6862)]",61.5,1.0
1171072192,7034.214873000001,10644.0,"[(41.23619, -8.66541), (41.23664, -8.66586), (41.2367, -8.66596)]",77.66666666666667,1.0
1171072193,1329.300448,10715.0,"[(41.2367, -8.66596), (41.23675, -8.66604)]",78.0,0.0
1171152413,664.650224,2239.0,"[(41.16589, -8.62674), (41.166439999999994, -8.62656)]",100.5,1.0
1171152415,886.200299,2301.0,"[(41.16629, -8.62769), (41.16656, -8.626759999999999)]",99.5,3.0
1171152416,221.550075,2300.0,"[(41.16656, -8.62676), (41.16669999999999, -8.62648)]",100.66666666666669,1.0
1171152417,332.325112,2280.0,"[(41.16644, -8.62656), (41.166540000000005, -8.62666), (41.166560000000004, -8.626759999999999)]",101.0,0.0
1171173456,303.620329,1289.0,"[(41.15615, -8.59829), (41.15662, -8.598370000000001)]",125.0,4.0
1171173457,303.620329,1314.0,"[(41.15662, -8.59837), (41.1568, -8.59837)]",128.5,3.0
1171178358,4511.608982,1684.0,"[(41.15762, -8.59395), (41.15773, -8.59389)]",133.5,1.0
1171178359,5869.614213999999,1695.0,"[(41.15773, -8.59389), (41.157830000000004, -8.59383)]",134.5,1.0
1171179837,664.650224,2313.0,"[(41.16465, -8.59192), (41.164750000000005, -8.5919)]",149.0,0.0
1171179838,1914.001495,2322.0,"[(41.16475, -8.5919), (41.16553, -8.591750000000001)]",150.0,2.0
1171250927,3643.443946,1768.0,"[(41.15624, -8.59184), (41.15625, -8.59168)]",113.0,0.0
1171250929,141.841382,1724.0,"[(41.15361, -8.59114), (41.1537, -8.59114)]",106.5,1.0
1171250930,5638.195534999999,1727.0,"[(41.1537, -8.59114), (41.15466, -8.591099999999999)]",111.0,8.0
1171252310,8558.778774,942.0,"[(41.15323, -8.60083), (41.15323, -8.60068)]",121.5,1.0
1171252311,19841.352761000002,954.0,"[(41.15323, -8.60068), (41.15323, -8.60009), (41.153240000000004, -8.59996), (41.153270000000006, -8.59977)]",119.25,3.0
1171254015,910.8609869999999,453.0,"[(41.15363, -8.61197), (41.153749999999995, -8.61202)]",118.0,0.0
1171254016,1243.186099,467.0,"[(41.15375, -8.61202), (41.15384, -8.61202)]",118.0,0.0
1171254017,5206.426757,471.0,"[(41.15375, -8.61269), (41.15374, -8.612440000000001), (41.15376, -8.61218), (41.15379, -8.612110000000001)]",116.2,3.0
1171254018,886.200299,473.0,"[(41.15379, -8.61211), (41.15384, -8.61202)]",117.5,1.0
1171254019,1993.950672,853.0,"[(41.15718, -8.61276), (41.1573, -8.61269)]",123.5,1.0
1171254020,1550.850523,865.0,"[(41.1573, -8.61269), (41.15736, -8.61266)]",124.5,1.0
1171255966,3760.045483,1008.0,"[(41.14977, -8.59898), (41.149829999999994, -8.598889999999999), (41.150079999999996, -8.598519999999999)]",104.66666666666669,1.0
1171256311,332.325112,2576.0,"[(41.16477, -8.58775), (41.16488, -8.58769), (41.16545, -8.58737)]",142.33333333333334,1.0
1171256312,303.620329,2650.0,"[(41.16545, -8.58737), (41.16559, -8.58729)]",142.5,1.0
1171259379,1165.4243419999998,1780.0,"[(41.15521, -8.59112), (41.15542, -8.59112)]",115.0,2.0
1171259380,576.677016,1788.0,"[(41.15542, -8.59112), (41.15555, -8.59112)]",113.0,2.0
1171259381,6092.627055,972.0,"[(41.15832, -8.61217), (41.158530000000006, -8.612110000000001)]",138.5,1.0
1171259382,3212.476084,995.0,"[(41.15853, -8.61211), (41.15863, -8.612079999999999)]",139.5,1.0
1171260687,2215.500747,1049.0,"[(41.15903, -8.61197), (41.15916, -8.611939999999999)]",141.0,0.0
1171268156,910.8609869999999,2381.0,"[(41.16297, -8.5888), (41.16325, -8.58862), (41.16347, -8.58849)]",147.33333333333334,2.0
1171268158,664.650224,2517.0,"[(41.16629, -8.59026), (41.16639, -8.59069), (41.16645, -8.590910000000001)]",152.0,4.0
1171268159,664.650224,2512.0,"[(41.16645, -8.59091), (41.16648, -8.59105)]",154.5,1.0
1171276657,910.8609869999999,3230.0,"[(41.15476, -8.64895), (41.154830000000004, -8.64885)]",50.0,0.0
1171276658,1243.186099,3222.0,"[(41.15483, -8.64885), (41.154909999999994, -8.648729999999999)]",50.0,0.0
1171277433,2794.036622,1023.0,"[(41.14791, -8.59901), (41.14795, -8.59895)]",99.0,0.0
1171277434,4141.931614,1027.0,"[(41.14795, -8.59895), (41.14821, -8.59878)]",99.5,1.0
1171277953,166.162556,3329.0,"[(41.15722, -8.65008), (41.15749, -8.649260000000002)]",48.5,3.0
1171279206,6812.763826999999,2235.0,"[(41.16334, -8.59151), (41.16438, -8.59191), (41.16445, -8.59192)]",150.0,0.0
1171279844,96.314275,2516.0,"[(41.16281, -8.63536), (41.16293, -8.63538)]",87.66666666666669,1.0
1171279850,12800.979072999999,1227.0,"[(41.15807, -8.60158), (41.15827, -8.60152)]",144.5,1.0
1171279855,6699.352441999999,1907.0,"[(41.1598, -8.59269), (41.15989, -8.59264)]",146.5,1.0
1171279857,10675.636772,1962.0,"[(41.16032, -8.59239), (41.16046, -8.59231)]",151.5,1.0
1171279858,2215.500748,1106.0,"[(41.15955, -8.61184), (41.15959, -8.611830000000001)]",143.0,0.0
1171279860,4375.613976,1221.0,"[(41.1606, -8.6116), (41.16069, -8.61158)]",140.0,0.0
1171279861,8917.390508,1063.0,"[(41.15916, -8.61194), (41.15951, -8.61185)]",141.5,1.0
1171279862,1883.175636,1101.0,"[(41.15951, -8.61185), (41.159549999999996, -8.61184)]",142.5,1.0
1171280526,886.200299,2381.0,"[(41.16507, -8.63068), (41.16526, -8.63039)]",92.5,3.0
1171280551,90.690085,8632.0,"[(41.22713, -8.61849), (41.22721, -8.61857)]",86.0,0.0
1171281756,664.650224,3562.0,"[(41.1646, -8.64852), (41.16469, -8.6487), (41.16477, -8.64893)]",63.5,1.0
1171281758,664.650224,3791.0,"[(41.16751, -8.64946), (41.16764, -8.64992)]",66.0,0.0
1171286368,166.162556,8793.0,"[(41.22848, -8.62037), (41.22848, -8.62027)]",93.0,0.0
1171288861,910.8609869999999,2240.0,"[(41.15776, -8.63541), (41.15794, -8.6363)]",87.0,4.0
1171344851,455.43049299999996,1887.0,"[(41.15666, -8.63145), (41.156710000000004, -8.631509999999999)]",87.0,0.0
1171344852,455.43049299999996,1894.0,"[(41.15671, -8.63151), (41.156819999999996, -8.63161)]",86.5,1.0
1171347055,303.620329,2047.0,"[(41.15748, -8.63365), (41.15793, -8.63276)]",85.5,3.0
1171347057,455.43049299999996,1879.0,"[(41.15666, -8.63145), (41.156710000000004, -8.63131)]",87.5,1.0
1171347059,221.550075,356.0,"[(41.14779, -8.61453), (41.14781, -8.614510000000001)]",96.0,0.0
1171347060,2030.941704,353.0,"[(41.14781, -8.61451), (41.14784, -8.61449)]",96.0,0.0
1171347252,1661.6255609999998,10896.0,"[(41.2326, -8.68027), (41.233909999999995, -8.68113), (41.2343, -8.68139), (41.23435, -8.68153), (41.23435, -8.68171), (41.23423, -8.68196), (41.23388, -8.68232), (41.2336, -8.68257)]",64.25,3.0
1171347262,664.650224,10638.0,"[(41.23052, -8.67887), (41.23061, -8.67895), (41.23102, -8.67922)]",64.0,2.0
1171347263,664.650224,10700.0,"[(41.23102, -8.67922), (41.2326, -8.68027)]",64.5,3.0
1171347264,664.650224,10443.0,"[(41.22945, -8.67676), (41.22961, -8.676969999999999), (41.22966, -8.67722), (41.22976, -8.67747)]",61.14285714285714,2.0
1171347265,664.650224,10504.0,"[(41.22976, -8.67747), (41.23026, -8.67851)]",63.0,2.0
1171348945,910.8609869999999,1302.0,"[(41.15555, -8.62444), (41.15556, -8.62436)]",86.0,0.0
1171350860,3335.5814649999998,534.0,"[(41.1472, -8.6165), (41.14721, -8.61658)]",90.0,0.0
1171350861,5661.857249,539.0,"[(41.14721, -8.61658), (41.147240000000004, -8.61678), (41.14726, -8.61694)]",89.0,2.0
1171351319,332.325112,349.0,"[(41.14782, -8.61441), (41.14784, -8.61449)]",96.0,0.0
1171353860,2769.375934,215.0,"[(41.14827, -8.61291), (41.14834999999999, -8.61295)]",88.5,1.0
1171353861,8585.065396,172.0,"[(41.14835, -8.61295), (41.14843, -8.61296), (41.14998, -8.61299)]",92.0,8.0
1171358518,1686.2862489999998,1830.0,"[(41.15671, -8.63131), (41.15725, -8.63031)]",88.0,0.0
1171358519,1120.0807169999998,1830.0,"[(41.15725, -8.63031), (41.15744, -8.630189999999999)]",88.0,0.0
1171359594,10603.676756,219.0,"[(41.14827, -8.61291), (41.148289999999996, -8.613119999999999)]",89.0,2.0
1171359595,12634.618459999998,231.0,"[(41.14829, -8.61312), (41.14838, -8.61438)]",93.5,7.0
1171364648,1821.721973,1327.0,"[(41.15027, -8.5952), (41.15029, -8.59516)]",116.0,0.0
1171365936,10413.249626,1077.0,"[(41.14843, -8.59825), (41.14953, -8.59652), (41.14973, -8.59616)]",105.0,10.0
1171365937,10647.130045,1244.0,"[(41.14973, -8.59616), (41.15027, -8.5952)]",112.5,7.0
1171366190,14167.468615,1206.0,"[(41.15363, -8.59764), (41.15367, -8.59734)]",113.5,1.0
1171366191,11196.961136,1231.0,"[(41.15367, -8.59734), (41.15369, -8.597190000000001)]",114.5,1.0
1171504378,17342.010911,13628.0,"[(41.27221, -8.61789), (41.27248, -8.617859999999999), (41.272690000000004, -8.617859999999999)]",100.0,2.0
1171504379,18573.829331,13681.0,"[(41.27269, -8.61786), (41.27285, -8.61787), (41.272999999999996, -8.61789), (41.27316999999999, -8.617909999999998), (41.27351999999999, -8.617929999999998), (41.27433999999999, -8.617939999999997)]",101.16666666666669,9.0
1171504430,204.05269099999998,14285.0,"[(41.27798, -8.62191), (41.27809, -8.62212)]",119.66666666666669,1.0
1171504440,17093.64821,14001.0,"[(41.27557, -8.61799), (41.275800000000004, -8.61787), (41.27628000000001, -8.617609999999999), (41.27646000000001, -8.61751)]",103.0,3.0
1171504441,4320.226457,14098.0,"[(41.27646, -8.61751), (41.27654, -8.617479999999999)]",104.0,0.0
1171588454,17499.311461,13365.0,"[(41.26982, -8.61862), (41.26993, -8.61858), (41.27013, -8.61849), (41.27029, -8.61842)]",102.75,1.0
1171588455,18640.294351,13416.0,"[(41.27029, -8.61842), (41.27056, -8.61834), (41.27084, -8.61824), (41.27134, -8.618030000000001), (41.2715, -8.617960000000002), (41.271640000000005, -8.617920000000002), (41.27172, -8.617900000000002)]",101.14285714285714,1.0
1171782552,664.650224,2009.0,"[(41.15109, -8.63562), (41.15111, -8.63539), (41.15113, -8.635079999999999), (41.15113, -8.634849999999998)]",71.0,7.0
1171782553,664.650224,1984.0,"[(41.15113, -8.63485), (41.151140000000005, -8.63455)]",65.5,3.0
1171782556,1329.300448,5309.0,"[(41.16801, -8.6695), (41.168130000000005, -8.66931)]",47.0,2.0
1171782597,88.905485,1344.0,"[(41.15208, -8.62703), (41.15218, -8.62664)]",71.5,1.0
1171782605,775.425262,5353.0,"[(41.16612, -8.67092), (41.16689, -8.67092), (41.16713, -8.67075), (41.16739, -8.67048)]",35.0,2.0
1171782608,664.650224,1173.0,"[(41.15911, -8.61711), (41.159259999999996, -8.617140000000001), (41.159879999999994, -8.61716)]",106.33333333333331,1.0
1171783048,996.975336,5283.0,"[(41.15455, -8.67378), (41.15467, -8.673570000000002)]",35.5,1.0
1171783049,664.650224,5276.0,"[(41.15467, -8.67357), (41.154720000000005, -8.67349)]",36.0,0.0
1171783051,1329.300448,5272.0,"[(41.16826, -8.66911), (41.168699999999994, -8.6685)]",50.5,1.0
1171783052,664.650224,5268.0,"[(41.1687, -8.6685), (41.16875, -8.66843)]",51.0,0.0
1171783058,746.7204780000001,2915.0,"[(41.15433, -8.64592), (41.15435, -8.645760000000001), (41.15437, -8.64554), (41.15441, -8.64514)]",62.0,4.0
1171783059,664.650224,4730.0,"[(41.15748, -8.66662), (41.15758, -8.66635)]",60.0,0.0
1171783065,1661.6255609999998,1406.0,"[(41.14995, -8.62774), (41.15067, -8.62797)]",73.0,4.0
1171783066,996.975336,1430.0,"[(41.15067, -8.62797), (41.15072, -8.62801), (41.15092, -8.628309999999999), (41.15108, -8.628519999999998)]",76.5,4.0
1171783374,1222.1070619999998,1624.0,"[(41.14927, -8.63088), (41.14989, -8.630339999999999)]",38.0,10.0
1171878374,553.875187,5312.0,"[(41.15381, -8.67404), (41.15409, -8.674)]",32.5,1.0
1171878377,553.875187,5313.0,"[(41.15377, -8.67419), (41.15381000000001, -8.67404)]",32.0,0.0
1171889672,303.620329,3055.0,"[(41.15239, -8.64736), (41.1528, -8.64718), (41.15286, -8.64714)]",37.0,2.0
1171889673,910.8609869999999,3005.0,"[(41.15286, -8.64714), (41.152919999999995, -8.64711), (41.15304999999999, -8.646989999999999), (41.15315999999999, -8.646859999999998), (41.153279999999995, -8.646619999999999), (41.15333, -8.64646)]",38.66666666666666,5.0
1172255582,2884.3931239999997,1766.0,"[(41.14981, -8.58982), (41.149840000000005, -8.58995)]",92.0,2.0
1172255583,5616.976084000001,1738.0,"[(41.14984, -8.58995), (41.14993, -8.59028)]",95.0,4.0
1172255586,1840.1184600000001,4533.0,"[(41.17418, -8.65413), (41.17429, -8.65404)]",76.0,2.0
1172255588,1243.186099,2509.0,"[(41.17174, -8.61796), (41.17181, -8.61746), (41.17181, -8.616589999999999)]",117.0,2.0
1172255591,996.975336,2453.0,"[(41.17059, -8.62014), (41.170739999999995, -8.62019)]",107.5,1.0
1172255594,4154.0639009999995,2988.0,"[(41.17642, -8.61411), (41.17651, -8.61413)]",112.0,0.0
1172255595,14219.880400000002,2999.0,"[(41.17651, -8.61413), (41.17663, -8.61413), (41.176860000000005, -8.61413), (41.177130000000005, -8.61412)]",112.75,2.0
1172255596,3323.2511210000002,2268.0,"[(41.16816, -8.62231), (41.16848, -8.622300000000001), (41.16861, -8.62222)]",100.66666666666669,2.0
1172255597,2880.150972,2311.0,"[(41.16861, -8.62222), (41.1689, -8.62204)]",100.0,0.0
1172255598,1214.481315,2319.0,"[(41.15682, -8.63692), (41.157300000000006, -8.63668)]",82.5,1.0
1172255601,1214.481315,3222.0,"[(41.15133, -8.64961), (41.15167, -8.649469999999999), (41.15234, -8.649209999999998)]",40.0,10.0
1172255603,999.7664719999999,1647.0,"[(41.14952, -8.59136), (41.150020000000005, -8.59129)]",104.0,2.0
1172255604,1366.29148,1654.0,"[(41.15002, -8.59129), (41.1502, -8.591270000000002)]",105.0,0.0
1172255611,1661.62556,2507.0,"[(41.17181, -8.61646), (41.17286, -8.61684), (41.17299, -8.61688)]",111.66666666666669,9.0
1172255612,1606.238042,2643.0,"[(41.17299, -8.61688), (41.17322, -8.61693)]",105.5,5.0
1172255613,910.8609869999999,2604.0,"[(41.16976, -8.62707), (41.16979, -8.626809999999999)]",94.5,1.0
1172255614,332.325112,2574.0,"[(41.16979, -8.62681), (41.16982, -8.626570000000001), (41.16991, -8.62579)]",93.33333333333331,5.0
1172255615,221.550075,3863.0,"[(41.16654, -8.6512), (41.16666, -8.651959999999999)]",75.5,5.0
1172255616,221.550075,3925.0,"[(41.16666, -8.65196), (41.16671, -8.65226), (41.16688, -8.65329)]",80.33333333333333,4.0
1172255617,128.419033,1596.0,"[(41.16339, -8.61639), (41.16357, -8.61635)]",137.5,1.0
1172255618,128.419033,1614.0,"[(41.16357, -8.61635), (41.16498, -8.61604)]",137.5,1.0
1172255645,7590.508220999999,1489.0,"[(41.15064, -8.59293), (41.15075, -8.59331)]",113.0,0.0
1172255646,910.8609869999999,1480.0,"[(41.15075, -8.59331), (41.150780000000005, -8.59342)]",113.5,1.0
1172255647,886.200299,2415.0,"[(41.16982, -8.62162), (41.169850000000004, -8.62171)]",104.0,0.0
1172255648,2449.381166,2421.0,"[(41.16985, -8.62171), (41.16996999999999, -8.62191), (41.17018999999999, -8.62218)]",102.25,4.0
1172255649,3491.633782,1651.0,"[(41.1502, -8.59127), (41.15022, -8.59133)]",104.5,1.0
1172255650,17675.088171999996,1520.0,"[(41.15022, -8.59133), (41.150639999999996, -8.592929999999999)]",108.5,9.0
1172333116,664.650224,4659.0,"[(41.16404, -8.66312), (41.164159999999995, -8.66324)]",46.0,2.0
1172333117,664.650224,4673.0,"[(41.16416, -8.66324), (41.16487, -8.663640000000001)]",47.0,4.0
1172349427,910.8609869999999,3252.0,"[(41.15114, -8.64973), (41.151219999999995, -8.64968)]",36.0,0.0
1172349428,303.620329,3247.0,"[(41.15122, -8.64968), (41.15133, -8.649610000000001)]",36.0,0.0
1172349548,664.650224,2385.0,"[(41.16938, -8.62217), (41.16939, -8.62208)]",103.0,0.0
1172349549,1329.300448,2378.0,"[(41.16939, -8.62208), (41.169410000000006, -8.62179)]",103.66666666666669,1.0
1172349957,221.550075,2391.0,"[(41.1691, -8.62311), (41.16917, -8.622910000000001)]",97.0,2.0
1172350024,910.8609869999999,3180.0,"[(41.15247, -8.64906), (41.15261, -8.648670000000001)]",48.0,2.0
1172350126,332.325112,2738.0,"[(41.16706, -8.63404), (41.16711, -8.63437)]",87.0,0.0
1172351096,221.550075,2393.0,"[(41.16899, -8.6235), (41.16903, -8.62336)]",95.0,0.0
1172351097,664.650224,2392.0,"[(41.16903, -8.62336), (41.16906, -8.62326)]",95.5,1.0
1172354076,787.755605,2446.0,"[(41.16553, -8.63113), (41.166599999999995, -8.63171), (41.16667999999999, -8.63172)]",90.33333333333331,4.0
1172354202,45.176068,2720.0,"[(41.16709, -8.6337), (41.16718, -8.633619999999999)]",87.33333333333331,1.0
1172354546,1120.0807169999998,2423.0,"[(41.16728, -8.62793), (41.167609999999996, -8.62872)]",99.0,2.0
1172354547,332.325112,2492.0,"[(41.16761, -8.62872), (41.167660000000005, -8.628829999999999)]",98.0,0.0
1172354557,166.162556,2391.0,"[(41.16917, -8.62291), (41.16926, -8.622929999999998)]",98.0,0.0
1172354558,4443.331838,2401.0,"[(41.16926, -8.62293), (41.16957, -8.623)]",98.5,1.0
1172354559,2658.600897,2378.0,"[(41.16941, -8.62179), (41.16973, -8.62166)]",104.5,1.0
1172354560,1329.300448,2407.0,"[(41.16973, -8.62166), (41.16982, -8.62162)]",104.5,1.0
1172354792,16010.609864999999,1349.0,"[(41.15806, -8.62254), (41.15848, -8.62329)]",98.0,6.0
1172354793,4566.43722,1426.0,"[(41.15848, -8.62329), (41.15858, -8.623470000000001)]",100.5,1.0
1172354794,910.8609869999999,2090.0,"[(41.15833, -8.63306), (41.15843, -8.63303)]",89.5,1.0
1172365258,5752.600275,6582.0,"[(41.1864, -8.67348), (41.18656, -8.67324), (41.18669, -8.67301), (41.1868, -8.67272), (41.18687, -8.67245), (41.18691, -8.672179999999999), (41.18692, -8.67194)]",52.85714285714285,5.0
1172371672,3323.2511210000002,6647.0,"[(41.18554, -8.67434), (41.18591, -8.67398), (41.18609, -8.6738)]",44.33333333333334,6.0
1172371673,4700.237419,6647.0,"[(41.18609, -8.6738), (41.1862, -8.67369), (41.1864, -8.673480000000001)]",48.33333333333334,3.0
1172371675,664.650224,6465.0,"[(41.18735, -8.66966), (41.18741, -8.66958), (41.18756, -8.66942)]",59.33333333333334,1.0
