LOCATION,ACCIDENT_LOCATION,IMPACT_LOCATION,ENVIRONMENT_CONDITION,LIGHT,COLLISION_TYPE,DAY_OF_WEEK,MONTH,IS_WEEKEND,STREET,LANES,CATEGORY,SUBCATEGORY,PAVEMENT_WIDTH,ROW_WIDTH,SHOULDER,FLOW_DIRECTION,SURFACE_LAYER_TYPE,OFFICIAL_ROAD_CLASSIFICATION,SPEED_LIMIT_KM,TRUCK_ACCESS,BUS_ROUTE,SERVICE_YEAR,Shape__Length
ROYAL ORCHARD DR,01-Non intersection,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Friday,November,0,ROYAL ORCHARD DR,2,ROAD,LOCAL,10.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,87.4893642711331
ROYAL ORCHARD DR,01-Non intersection,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Friday,November,0,ROYAL ORCHARD DR,2,ROAD,LOCAL,10.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,82.1800603092889
SCENIC WOOD CRES,04-At/near private drive,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Monday,February,0,SCENIC WOOD CRES,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1984.0,366.801713666842
QUINTE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,February,1,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,287.840920574513
QUINTE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,February,1,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,85.3873390573999
QUINTE CRES,01-Non intersection,08-Left shoulder,01-Clear,07-Dark,MIDBLOCK,Friday,May,0,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,287.840920574513
QUINTE CRES,01-Non intersection,08-Left shoulder,01-Clear,07-Dark,MIDBLOCK,Friday,May,0,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,85.3873390573999
QUINTE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,December,1,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,287.840920574513
QUINTE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,December,1,QUINTE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,Y,1978.0,85.3873390573999
RAITAR AVE,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,RAITAR AVE,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1955.0,154.045374801036
REISTVIEW ST,04-At/near private drive,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Sunday,February,1,REISTVIEW ST,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,148.972333007143
QUEEN CHARLOTTE CRES,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,February,0,QUEEN CHARLOTTE CRES,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1995.0,402.000976898815
QUEEN CHARLOTTE CRES,04-At/near private drive,09-Right shoulder,01-Clear,"08-Dark, artificial",MIDBLOCK,Sunday,October,1,QUEEN CHARLOTTE CRES,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1995.0,402.000976898815
QUEEN CHARLOTTE CRES,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,March,0,QUEEN CHARLOTTE CRES,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1995.0,402.000976898815
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Friday,March,0,HOLLYRIDGE CRES,2,ROAD,LOCAL,8.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1997.0,80.37959538240949
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Friday,March,0,HOLLYRIDGE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,478.848208758277
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Thursday,September,0,HOLLYRIDGE CRES,2,ROAD,LOCAL,8.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1997.0,80.37959538240949
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Thursday,September,0,HOLLYRIDGE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,478.848208758277
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,January,1,HOLLYRIDGE CRES,2,ROAD,LOCAL,8.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1997.0,80.37959538240949
HOLLYRIDGE CRES,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,January,1,HOLLYRIDGE CRES,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,478.848208758277
SETTLERS DR,04-At/near private drive,09-Right shoulder,03-Snow,03-Dawn,MIDBLOCK,Sunday,February,1,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,150.672261980856
SETTLERS DR,04-At/near private drive,09-Right shoulder,03-Snow,03-Dawn,MIDBLOCK,Sunday,February,1,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,193.553498540949
SETTLERS DR,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,April,0,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,150.672261980856
SETTLERS DR,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,April,0,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,193.553498540949
SETTLERS DR,01-Non intersection,09-Right shoulder,01-Clear,05-Dusk,MIDBLOCK,Monday,August,0,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,150.672261980856
SETTLERS DR,01-Non intersection,09-Right shoulder,01-Clear,05-Dusk,MIDBLOCK,Monday,August,0,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,193.553498540949
SETTLERS DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,May,1,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,150.672261980856
SETTLERS DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,May,1,SETTLERS DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1976.0,193.553498540949
BLUE LACE CRES,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,March,1,BLUE LACE CRES,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2001.0,285.709898261838
WATER ST S,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Thursday,February,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Thursday,February,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Thursday,February,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Thursday,February,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Thursday,February,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
WATER ST S,04-At/near private drive,12-Off highway,01-Clear,01-Daylight,MIDBLOCK,Friday,April,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,04-At/near private drive,12-Off highway,01-Clear,01-Daylight,MIDBLOCK,Friday,April,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,04-At/near private drive,12-Off highway,01-Clear,01-Daylight,MIDBLOCK,Friday,April,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,04-At/near private drive,12-Off highway,01-Clear,01-Daylight,MIDBLOCK,Friday,April,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,04-At/near private drive,12-Off highway,01-Clear,01-Daylight,MIDBLOCK,Friday,April,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,March,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,March,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,March,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,March,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,March,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,January,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,January,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,January,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,January,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Wednesday,January,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
WATER ST S,04-At/near private drive,09-Right shoulder,01-Clear,01-Daylight,MIDBLOCK,Tuesday,July,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,04-At/near private drive,09-Right shoulder,01-Clear,01-Daylight,MIDBLOCK,Tuesday,July,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,04-At/near private drive,09-Right shoulder,01-Clear,01-Daylight,MIDBLOCK,Tuesday,July,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,04-At/near private drive,09-Right shoulder,01-Clear,01-Daylight,MIDBLOCK,Tuesday,July,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,04-At/near private drive,09-Right shoulder,01-Clear,01-Daylight,MIDBLOCK,Tuesday,July,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,November,0,WATER ST S,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,57.764283111756896
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,November,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1999.0,54.09839873066201
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,November,0,WATER ST S,2,ROAD,LOCAL,9.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2005.0,208.60124015466
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,November,0,WATER ST S,1,ROAD,LOCAL,9.0,8.0,PAVED,FromTo,PAVED,6,50,NO ACCESS,N,2005.0,125.265441391305
WATER ST S,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,November,0,WATER ST S,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1854.0,61.037093149296595
SWARTZ ST,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,April,1,SWARTZ ST,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2002.0,269.768719001613
SWARTZ ST,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Friday,June,0,SWARTZ ST,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2002.0,269.768719001613
CARROL ST,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,March,0,CARROL ST,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1914.0,271.628616272441
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,302.590277418513
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,88.22504141610871
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Wednesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,184.597026732152
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,302.590277418513
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,88.22504141610871
WATERBEND CRES,04-At/near private drive,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Tuesday,December,0,WATERBEND CRES,2,ROAD,LOCAL,8.0,18.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2006.0,184.597026732152
BONNYLYN DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,March,0,BONNYLYN DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1966.0,209.94449119794498
BONNYLYN DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,May,0,BONNYLYN DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1966.0,209.94449119794498
FRANCIS ST N,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Tuesday,February,0,FRANCIS ST N,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2008.0,128.51026144814801
FRANCIS ST N,01-Non intersection,11-Not on roadway - right side,01-Clear,03-Dawn,MIDBLOCK,Friday,August,0,FRANCIS ST N,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2008.0,128.51026144814801
FRANCIS ST N,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Thursday,March,0,FRANCIS ST N,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2008.0,128.51026144814801
FRANCIS ST N,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Thursday,October,0,FRANCIS ST N,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2008.0,128.51026144814801
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,April,1,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1986.0,165.09975265378299
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,April,1,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,105.977253958088
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,April,1,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,84.19602864838491
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Wednesday,December,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1986.0,165.09975265378299
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Wednesday,December,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,105.977253958088
SPRINGMOUNT DR,04-At/near private drive,02-Thru lane,03-Snow,01-Daylight,MIDBLOCK,Wednesday,December,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,84.19602864838491
SPRINGMOUNT DR,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,February,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1986.0,165.09975265378299
SPRINGMOUNT DR,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,February,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,105.977253958088
SPRINGMOUNT DR,01-Non intersection,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,February,0,SPRINGMOUNT DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1987.0,84.19602864838491
COVINGTON CRES,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Thursday,May,0,COVINGTON CRES,2,ROAD,LOCAL,8.0,16.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1982.0,508.839298137563
LAKESIDE DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,341.769740744359
LAKESIDE DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,LAKESIDE DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,109.40739965827801
LAKESIDE DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,LAKESIDE DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,153.707560552054
LAKESIDE DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,95.96763794492672
LAKESIDE DR,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Sunday,April,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,94.82637027793741
LAKESIDE DR,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Sunday,August,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,341.769740744359
LAKESIDE DR,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Sunday,August,1,LAKESIDE DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,109.40739965827801
LAKESIDE DR,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Sunday,August,1,LAKESIDE DR,2,ROAD,LOCAL,9.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,153.707560552054
LAKESIDE DR,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Sunday,August,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,95.96763794492672
LAKESIDE DR,01-Non intersection,02-Thru lane,01-Clear,07-Dark,MIDBLOCK,Sunday,August,1,LAKESIDE DR,2,ROAD,LOCAL,11.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,1956.0,94.82637027793741
OTTAWA ST N,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,May,1,OTTAWA ST N,3,ROAD,MAJOR,16.0,35.0,PAVED,TwoWay,PAVED,1,50,NO ACCESS,N,0.0,24.6192278676639
OTTAWA ST N,01-Non intersection,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Saturday,May,1,OTTAWA ST N,4,ROAD,MAJOR,24.0,20.0,PAVED,TwoWay,PAVED,1,50,24HR,Y,0.0,11.5588701801289
OTTAWA ST N,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,July,0,OTTAWA ST N,3,ROAD,MAJOR,16.0,35.0,PAVED,TwoWay,PAVED,1,50,NO ACCESS,N,0.0,24.6192278676639
OTTAWA ST N,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Friday,July,0,OTTAWA ST N,4,ROAD,MAJOR,24.0,20.0,PAVED,TwoWay,PAVED,1,50,24HR,Y,0.0,11.5588701801289
OTTAWA ST N,04-At/near private drive,03-Left turn lane,02-Rain,01-Daylight,MIDBLOCK,Saturday,September,1,OTTAWA ST N,3,ROAD,MAJOR,16.0,35.0,PAVED,TwoWay,PAVED,1,50,NO ACCESS,N,0.0,24.6192278676639
OTTAWA ST N,04-At/near private drive,03-Left turn lane,02-Rain,01-Daylight,MIDBLOCK,Saturday,September,1,OTTAWA ST N,4,ROAD,MAJOR,24.0,20.0,PAVED,TwoWay,PAVED,1,50,24HR,Y,0.0,11.5588701801289
OTTAWA ST N,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Tuesday,August,0,OTTAWA ST N,3,ROAD,MAJOR,16.0,35.0,PAVED,TwoWay,PAVED,1,50,NO ACCESS,N,0.0,24.6192278676639
OTTAWA ST N,04-At/near private drive,02-Thru lane,01-Clear,"08-Dark, artificial",MIDBLOCK,Tuesday,August,0,OTTAWA ST N,4,ROAD,MAJOR,24.0,20.0,PAVED,TwoWay,PAVED,1,50,24HR,Y,0.0,11.5588701801289
FOREST EDGE TRAIL,04-At/near private drive,09-Right shoulder,03-Snow,01-Daylight,MIDBLOCK,Friday,November,0,FOREST EDGE TRAIL,2,ROAD,MINOR,8.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,80.64199133630859
FOREST EDGE TRAIL,04-At/near private drive,09-Right shoulder,03-Snow,01-Daylight,MIDBLOCK,Friday,November,0,FOREST EDGE TRAIL,2,ROAD,MINOR,10.0,20.0,PAVED,TwoWay,PAVED,6,50,NO ACCESS,N,2000.0,74.46470378862409
